city_code,zip_code,latitude,longitude
monze,11800,43.15338856,2.466378625
moon sur elle,50680,49.204177836,-1.053438701
moorea maiao,98729,,
moosch,68690,47.848068013,7.030734083
mooslargue,68580,47.510157705,7.212764815
moraches,58420,47.284929424,3.544487515
moragne,17430,45.977193569,-0.796712006
morainville,28700,48.379969069,1.83386956
morainville jouveaux,27260,49.222893129,0.44321168
morainvilliers,78630,48.933321989,1.94535877
morance,69480,45.894366392,4.699945961
morancez,28630,48.396483347,1.503174876
morancourt,52110,48.429712583,5.003848001
morand,37110,47.564235492,1.008235724
morangis,51530,48.972460552,3.894220754
morangis,91420,48.702823561,2.337357273
morangles,60530,49.195093671,2.305748472
morannes sur sarthe daumeray,49640,47.709069638,-0.38641145
moranville,55400,49.179301065,5.540357064
moras,38460,45.687033231,5.260099063
moras en valloire,26210,45.285901433,4.999954842
morbecque,59190,50.67673372,2.536068879
morbier,39400,46.557287203,6.016436172
morcenx la nouvelle,40110,44.027444243,-0.904619169
morchain,80190,49.799997201,2.922594578
morchies,62124,50.137975703,2.956031445
morcourt,80340,49.885573562,2.657155459
morcourt,2100,49.875885119,3.33376442
mordelles,35310,48.085914654,-1.842661283
moreac,56500,47.933038525,-2.803850649
moree,41160,47.916135128,1.24896781
moreilles,85450,46.422091885,-1.094458449
morelmaison,88170,48.321072957,5.915968997
morembert,10240,48.503380676,4.331219403
morestel,38510,45.680149386,5.470149026
moret loing et orvanne,77250,48.354686543,2.819738834
morette,38210,45.285290139,5.450975869
moreuil,80110,49.776139288,2.484101678
morey,71510,46.791661537,4.587292098
morey st denis,21220,47.19979636,4.961892779
morfontaine,54920,49.443503402,5.816440058
morganx,40700,43.604232307,-0.572098175
morgemoulin,55400,49.230044656,5.571811422
morgny,27150,49.377675386,1.579251935
morgny en thierache,2360,49.754627779,4.076628621
morgny la pommeraye,76750,49.519820379,1.251106205
morhange,57340,48.927894751,6.642653602
moriat,63340,45.404621944,3.259297955
morienne,76390,49.782031907,1.721740594
morienval,60127,49.310658623,2.93000883
morieres les avignon,84310,43.933579572,4.90857416
moriers,28800,48.220873808,1.440458045
moriez,4170,43.963722009,6.4626470430000005
morigny,50410,48.881616418,-1.070447184
morigny champigny,91150,48.440625713,2.207385974
morillon,74440,46.063246082,6.673544769
moringhem,62910,50.763124793,2.127351054
morionvilliers,52700,48.375213927,5.411568115
morisel,80110,49.765153844,2.459769245
moriville,88330,48.347278901,6.417941633
moriviller,54830,48.481137601,6.440140447
morizecourt,88320,48.071423492,5.858737634
morizes,33190,44.614384957,-0.097946223
morlaas,64160,43.335110322,-0.268228549
morlac,18170,46.726939224,2.316827983
morlaix,29600,48.60016464,-3.820230779
morlancourt,80300,49.94823337,2.646981822
morlanne,64370,43.508923367,-0.5412682480000001
morlet,71360,46.953649393,4.50517515
morley,55290,48.574966687,5.225191521
morlhon le haut,12200,44.32165299,2.081731798
morlincourt,60400,49.568847454,3.04176344
mormant,77720,48.597576815,2.882687132
mormant sur vernisson,45700,47.941842983,2.729824763
mormes,32240,43.795848308,-0.151567911
mormoiron,84570,44.069938604,5.19088187
mornac,16600,45.684836343,0.29270932
mornac sur seudre,17113,45.707630885,-1.021874221
mornand en forez,42600,45.671801611,4.119516704
mornans,26460,44.621209405,5.133479681
mornant,69440,45.616307541,4.673476632
mornas,84550,44.203929633,4.739977331
mornay,71220,46.498898579,4.381111558
mornay berry,18350,47.053832913,2.864850868
mornay sur allier,18600,46.816450801,3.010104839
morne a l eau,97111,16.32458501,-61.471812089
moroges,71390,46.751273817,4.67426535
morogues,18220,47.257744432,2.595658968
morosaglia,20218,42.447442972,9.254839416
morre,25660,47.219466564,6.072296484
morsain,2290,49.461530468,3.190773035
morsains,51210,48.801682685,3.54728773
morsan,27800,49.17999788,0.5965364550000001
morsang sur orge,91390,48.656609978,2.351201849
morsang sur seine,91250,48.576190008,2.500983788
morsbach,57600,49.167732155,6.867439876
morsbronn les bains,67360,48.910087176,7.734267704
morschwiller,67350,48.819154815,7.629767032
morschwiller le bas,68790,47.734048837,7.265461955
morsiglia,20238,42.935746737,9.373641618
mortagne,88600,48.273592827,6.796672258
mortagne au perche,61400,48.520654612,0.560948656
mortagne du nord,59158,50.500148442,3.452946323
mortagne sur gironde,17120,45.481872,-0.7980862200000001
mortagne sur sevre,85290,46.991125832,-0.94578998
mortain bocage,50140,48.605965262,-0.935660983
mortcerf,77163,48.782801024,2.904085319
morteau,25500,47.063241756,6.583007352
morteaux couliboeuf,14620,48.923632657,-0.081692725
mortefontaine,2600,49.336522127,3.081227765
mortefontaine,60128,49.120611245,2.607957948
mortefontaine en thelle,60570,49.264846322,2.188912585
mortemart,87330,46.047713651,0.954897176
mortemer,76270,49.744747018,1.547329712
mortemer,60490,49.568654096,2.673161036
mortery,77160,48.591859361,3.248330367
morthomiers,18570,47.043521448,2.272200752
mortiers,17500,45.399439265,-0.321637101
mortiers,2270,49.693082652,3.663838907
morton,86120,47.104186245,-0.013742993
mortree,61570,48.626608437,0.072085743
mortroux,23220,46.395421346,1.907114749
morval,62450,50.0286016,2.867977926
morvillars,90120,47.543218002,6.938161879
morville,88140,48.235186079,5.795361979
morville,50700,49.474597344,-1.517093609
morville en beauce,45300,48.255099937,2.158599204
morville les vic,57170,48.815797901,6.547070895
morville sur andelle,76780,49.481834762,1.431927636
morville sur nied,57590,48.94904538,6.428865789
morville sur seille,54700,48.91765652,6.146581625
morvillers,60380,49.584560479,1.871397981
morvillers st saturnin,80290,49.778731195,1.815822336
morvilliers,10500,48.379083655,4.63593104
morvilliers,28340,48.64911603,0.946169238
mory,62159,50.156796915,2.857374043
mory montcrux,60120,49.594611118,2.39761627
morzine,74110,46.1731585,6.742512046
mosles,14400,49.305555243,-0.820426548
moslins,51530,48.956844104,3.909983344
mosnac,17240,45.502529695,-0.5422321800000001
mosnac st simeux,16120,45.626558621,-0.025340873
mosnay,36200,46.626314816,1.62511328
mosnes,37530,47.446011291,1.098117199
mosset,66500,42.674019411,2.305078163
mosson,21400,47.920801192,4.628817484
mostuejouls,12720,44.22512594,3.182465499
motey besuche,70140,47.305231296,5.665704898
mothern,67470,48.939961356,8.154003977
motreff,29270,48.219797313,-3.562670512
mottereau,28160,48.252000992,1.168375047
motteville,76970,49.630571289,0.8544587010000001
mottier,38260,45.423114236,5.308614617
motz,73310,45.918884371,5.844784434
mouacourt,54370,48.672164504,6.639646412
mouais,44590,47.70525292,-1.663949739
mouans sartoux,6370,43.618692983,6.964296685
mouaville,54800,49.213767404,5.778579952
mouaze,35250,48.218232385,-1.607565691
mouchamps,85640,46.787618643,-1.054424728
mouchan,32330,43.899357166,0.306268906
mouchard,39330,46.977657836,5.789685614
mouches,32300,43.557652612,0.421434269
mouchin,59310,50.516630325,3.286269685
mouchy le chatel,60250,49.324839685,2.247090878
moudeyres,43150,44.948902182,4.103387814
mouen,14790,49.149860066,-0.488289347
mouettes,27220,48.889511847,1.367546912
mouffy,89560,47.648432296,3.513819741
mouflaines,27420,49.24474728,1.554983589
mouflers,80690,50.04408634,2.057337952
mouflieres,80140,49.926008556,1.74262997
mougins,6250,43.596083559,7.001095284
mouguerre,64990,43.457219221,-1.404488906
mouhers,36340,46.563221813,1.7795879650000002
mouhet,36170,46.389290617,1.442081469
mouhous,64330,43.491730001,-0.254095953
mouillac,33240,45.006411299,-0.349014207
mouillac,82160,44.275139031,1.67254762
mouilleron,52160,47.692608385,5.106764383
mouilleron le captif,85000,46.71027662,-1.463178053
mouilleron st germain,85390,46.66909406,-0.8420423250000001
mouilly,55320,49.054227375,5.538486038
moulainville,55400,49.161106535,5.490189633
moulares,81190,44.077016421,2.285328935
moulay,53100,48.265253265,-0.6213064070000001
moulayres,81300,43.70414014,2.02486673
mouledous,65190,43.220288989,0.271479527
moules et baucels,34190,43.949461096,3.755676464
mouleydier,24520,44.86019243,0.6174817060000001
moulezan,30350,43.925475052,4.129631337
moulhard,28160,48.212724733,1.011459091
moulidars,16290,45.667703199,-0.038615723
mouliets et villemartin,33350,44.833507912,-0.021780006
mouliherne,49390,47.453274755,0.014067751
moulin mage,81320,43.719413006,2.776030861
moulin neuf,24700,44.999860697,0.058445895
moulin neuf,9500,43.071591269,1.947982425
moulin sous touvent,60350,49.465819352,3.066995754
moulineaux,76530,49.342804333,0.958153759
moulines,14220,48.992575571,-0.347621952
moulines,50600,48.548560416,-1.046431445
moulinet,6380,43.953755834,7.413778164
moulinet,47290,44.543648702,0.583946682
moulins,2160,49.42040219,3.679437925
moulins,35680,48.008781973,-1.362902107
moulins,3000,46.562707432,3.326660582
moulins en bessin,14480,49.251064884,-0.562341408
moulins en tonnerrois,89310,47.728967382,4.043415424
moulins engilbert,58290,46.973179088,3.81115136
moulins la marche,61380,48.650246807,0.47476582
moulins le carbonnel,72130,48.373669112,-0.013545967
moulins les metz,57160,49.092508152,6.118194842
moulins st hubert,55700,49.578769072,5.128096744
moulins sur cephons,36110,47.009136754,1.560954314
moulins sur orne,61200,48.753698042,-0.066333959
moulins sur ouanne,89130,47.704000667,3.343284375
moulins sur tardoire,16110,45.690602819,0.402674107
moulins sur yevre,18390,47.093500384,2.528289321
moulis,9200,42.943508827,1.098775534
moulis en medoc,33480,45.052534181,-0.786268473
moulismes,86500,46.324349718,0.8077172300000001
moulle,62910,50.788125832,2.170611069
moulon,33420,44.857828496,-0.220833981
moulon,45270,48.018724077,2.595525423
moulotte,55160,49.102221213,5.751172866
moult chicheboville,14370,49.109861917,-0.187504821
moumoulous,65140,43.35904917,0.244606039
moumour,64400,43.210556549,-0.661901421
mounes prohencoux,12370,43.798216146,2.819175794
mourede,32190,43.800544678,0.287744176
mourens,33410,44.645331491,-0.211105228
mourenx,64150,43.374038733,-0.61708962
mouret,12330,44.514570098,2.521735204
moureuille,63700,46.16254805,2.890461689
moureze,34800,43.615769928,3.350227306
mouries,13890,43.70113076,4.890903821
mouriez,62140,50.347243796,1.955082005
mourioux vieilleville,23210,46.079448219,1.637867218
mourmelon le grand,51400,49.132875978,4.386753007
mourmelon le petit,51400,49.132697792,4.306241062
mournans charbonny,39250,46.776692106,5.9905407870000005
mouron,8250,49.315240055,4.784347498
mouron sur yonne,58800,47.198682851,3.739781499
mouroux,77120,48.827180332,3.050708392
mours,95260,49.13001014,2.263254667
mours st eusebe,26540,45.070824393,5.058943993
mourvilles basses,31460,43.488741894,1.699427406
mourvilles hautes,31540,43.424400636,1.820134787
mouscardes,40290,43.588592655,-0.884516304
moussac,86150,46.276133675,0.691540457
moussac,30190,43.977569189,4.234927336
moussages,15380,45.233499179,2.473278222
moussan,11120,43.230391832,2.95697434
mousse,35130,47.917523189,-1.279407326
mousseaux les bray,77480,48.396351016,3.229956177
mousseaux neuville,27220,48.906859206,1.338018572
mousseaux sur seine,78270,49.05118376,1.649935948
moussey,88210,48.448495292,7.061170467
moussey,57770,48.672047747,6.779323087
moussey,10800,48.218974154,4.093793997
mousson,54700,48.910736663,6.093064624
moussoulens,11170,43.281016843,2.238314197
moussy,95640,49.135001307,1.908791193
moussy,58700,47.196501089,3.458811837
moussy,51530,49.015423516,3.923812786
moussy le neuf,77230,49.070151643,2.607386461
moussy le vieux,77230,49.048052625,2.623478178
moussy verneuil,2160,49.41243455,3.636578979
moustajon,31110,42.814503712,0.5911828100000001
mousteru,22200,48.528822719,-3.234921168
moustey,40410,44.388203546,-0.7506176130000001
moustier,47800,44.642675662,0.301471054
moustier en fagne,59132,50.09132982,4.197339131
moustier ventadour,19300,45.379580563,2.101151082
moustiers ste marie,4360,43.838178021,6.228174277
moustoir ac,56500,47.842977029,-2.858736524
mouterhouse,57620,48.990273875,7.438010308
mouterre silly,86200,46.986387207,0.037280215
mouterre sur blourde,86430,46.216384043,0.7682071770000001
mouthe,25240,46.681774929,6.205504524
mouthier en bresse,71270,46.863473113,5.380512164
mouthier haute pierre,25920,47.034458994,6.276033005
mouthiers sur boeme,16440,45.557529101,0.122363426
mouthoumet,11330,42.963886557,2.532013123
moutier d ahun,23150,46.100248506,2.062828549
moutier malcard,23220,46.383621547,1.950064535
moutier rozeille,23200,45.918315558,2.19817265
moutiers,54660,49.232661103,5.955320584
moutiers,28150,48.295975186,1.764496814
moutiers,35130,47.976029845,-1.205225983
moutiers,73600,45.486066851,6.53668102
moutiers au perche,61110,48.482817006,0.85632261
moutiers en puisaye,89520,47.608805244,3.165332867
moutiers les mauxfaits,85540,46.489350159,-1.43664705
moutiers st jean,21500,47.562129289,4.225073082
moutiers sur le lay,85320,46.565125542,-1.168167119
mouton,16460,45.887007456,0.236575879
moutonne,39270,46.52992345,5.566253083
moutonneau,16460,45.913098077,0.226048653
moutoux,39300,46.790797471,5.943902595
moutrot,54113,48.602367607,5.896697328
mouvaux,59420,50.70407588,3.13669083
moux,11700,43.172373732,2.645811346
moux en morvan,58230,47.169527574,4.130295161
mouxy,73100,45.678892745,5.948078524
mouy,60250,49.317023045,2.300702948
mouy sur seine,77480,48.432318832,3.246776737
mouzay,55700,49.450073273,5.2388146
mouzay,37600,47.1041706,0.9004937340000001
mouzeil,44850,47.437977579,-1.330782294
mouzens,81470,43.5321737,1.88961215
mouzeuil st martin,85370,46.459334457,-0.984309948
mouzieys panens,81170,44.105123835,1.933260704
mouzieys teulet,81430,43.87802237,2.272605306
mouzillon,44330,47.129123725,-1.273426805
mouzon,16310,45.795787915,0.6107580770000001
mouzon,8210,49.597000227,5.073947647
moy de l aisne,2610,49.750649852,3.351124587
moyaux,14590,49.19527432,0.351286647
moydans,5150,44.409667918,5.509327059
moye,74150,45.871291982,5.8949281970000005
moyemont,88700,48.34430716,6.544482802
moyen,54118,48.487331729,6.586504812
moyencourt,80400,49.724185281,2.947409355
moyencourt les poix,80290,49.791254448,2.040788532
moyenmoutier,88420,48.384626296,6.917338229
moyenneville,80870,50.076463678,1.754042118
moyenneville,62121,50.17970862,2.771792666
moyenneville,60190,49.487180835,2.633835363
moyenvic,57630,48.782563117,6.56952923
moyeuvre grande,57250,49.254215374,6.036877729
moyeuvre petite,57250,49.279420188,6.020304232
moyon villages,50860,48.995884519,-1.130048201
moyrazes,12160,44.32765706,2.427297541
moyvillers,60190,49.407329165,2.642458981
mozac,63200,45.892351756,3.084768162
moze sur louet,49610,47.358966547,-0.5692546270000001
mtsamboro,97630,-12.646264794,45.029418215
muchedent,76590,49.76591464,1.188476758
mudaison,34130,43.640292412,4.035800278
muel,35290,48.120061317,-2.162483977
muespach,68640,47.54957589,7.372682282
muespach le haut,68640,47.54080715,7.409284333
mugron,40250,43.740914297,-0.7523369430000001
muhlbach sur bruche,67130,48.512560229,7.311892431
muhlbach sur munster,68380,48.028239753,7.071264867
muides sur loire,41500,47.665150811,1.533312622
muidorge,60480,49.533184301,2.134599321
muids,27430,49.225992611,1.285011349
muille villette,80400,49.724833342,3.068543564
muirancourt,60640,49.648483475,3.00263835
muizon,51140,49.272350132,3.886991506
mulcent,78790,48.878647161,1.651870214
mulcey,57260,48.808132788,6.664056677
mulhausen,67350,48.886172261,7.555858504
mulhouse,68200,47.748996149,7.325470995
mulsanne,72230,47.918568212,0.244005229
mulsans,41500,47.695305276,1.38055934
mun,65350,43.280729801,0.271044364
munchhausen,67470,48.915140649,8.144598253
munchhouse,68740,47.856958578,7.448113891
muncq nieurlet,62890,50.839496047,2.118015293
mundolsheim,67450,48.639853891,7.714032136
muneville le bingard,50490,49.136532116,-1.475366899
muneville sur mer,50290,48.936672112,-1.487344036
munster,68140,48.045047271,7.142717849
munster,57670,48.908490032,6.89330273
muntzenheim,68320,48.100455446,7.469141041
munwiller,68250,47.934186725,7.347714734
mur de barrez,12600,44.875652082,2.6809071170000003
mur de sologne,41230,47.417759919,1.5985978040000002
mur sur allier,63115,45.759440749,3.239401582
muracciole,20219,42.168067922,9.19010691
murasson,12370,43.761156755,2.763061705
murat,3390,46.411068938,2.903986466
murat,15300,45.127653235,2.849823853
murat le quaire,63150,45.603912307,2.759385309
murat sur vebre,81320,43.69352539,2.860553903
murato,20239,42.567488213,9.327568214
murbach,68530,47.917172034,7.134228202
mureaumont,60220,49.622742991,1.786985575
mures,74540,45.806115313,6.039178844
muret,31600,43.448911268,1.308783329
muret et crouttes,2210,49.278626123,3.434628893
muret le chateau,12330,44.495675321,2.571665827
murianette,38420,45.188442311,5.82590359
murinais,38160,45.210947855,5.318401622
murles,34980,43.702190958,3.757521861
murlin,58700,47.195657335,3.173197702
muro,20225,42.546200932,8.91727282
murol,63790,45.586392046,2.92361364
murols,12600,44.76089486,2.577024165
muron,17430,46.011153204,-0.864492051
murs,84220,43.964977499,5.242867383
murs,36700,46.925391897,1.161692863
murs erigne,49610,47.394971302,-0.553522175
murs et gelignieux,1300,45.642252093,5.660672595
murtin et bogny,8150,49.81012128,4.539490258
murvaux,55110,49.394519137,5.26769326
murviel les beziers,34490,43.457899324,3.135240891
murviel les montpellier,34570,43.60911854,3.739490257
murville,54490,49.342684758,5.831132
murzo,20160,42.158617987,8.846746277
mus,30121,43.736619595,4.202381106
muscourt,2160,49.35924231,3.743982155
musculdy,64130,43.186187277,-0.995922839
musieges,74270,46.014444416,5.956419184
musigny,21230,47.164801942,4.522623294
mussey sur marne,52300,48.379027369,5.126018565
mussidan,24400,45.029345621,0.364575907
mussig,67600,48.22714406,7.518229677
mussy la fosse,21150,47.52155977,4.44461305
mussy sous dun,71170,46.236810551,4.333071187
mussy sur seine,10250,47.984695109,4.506817445
mutigney,39290,47.282179463,5.530310611
mutigny,51160,49.075085355,4.018982405
mutrecy,14220,49.064230485,-0.423174606
muttersholtz,67600,48.268778052,7.533405162
mutzenhouse,67270,48.741468301,7.589579928
mutzig,67190,48.538237053,7.455326704
muzeray,55230,49.338799561,5.622590284
muzillac,56190,47.555026291,-2.473645357
muzy,27650,48.77820499,1.324829518
myans,73800,45.518233885,5.9797657090000005
myennes,58440,47.45391066,2.943309013
myon,25440,47.009644779,5.939465516
nabas,64190,43.331870482,-0.888907199
nabinaud,16390,45.293251621,0.209954227
nabirat,24250,44.765596056,1.290771724
nabringhen,62142,50.741569219,1.861326425
nachamps,17380,46.021213597,-0.624642378
nadaillac,24590,45.031547625,1.399801148
nadaillac de rouge,46350,44.849871421,1.430580088
nades,3450,46.154450608,2.968475873
nadillac,46360,44.563704693,1.510683565
nagel seez mesnil,27190,48.924701252,0.940355501
nages,81320,43.655238912,2.770915122
nages et solorgues,30114,43.787436193,4.233181311
nahuja,66340,42.423754225,1.997939825
nailhac,24390,45.224390838,1.155126124
naillat,23800,46.258905833,1.6506360130000002
nailloux,31560,43.365080983,1.613001093
nailly,89100,48.221087112,3.206290867
naintre,86530,46.772191668,0.494653956
nainville les roches,91750,48.504997178,2.495591546
naisey les granges,25360,47.208566991,6.234317116
naives en blois,55190,48.666972589,5.548718891
naives rosieres,55000,48.800460656,5.228206986
naix aux forges,55500,48.633845444,5.371802588
najac,12270,44.21123208,1.96359805
nalliers,85370,46.466049396,-1.039788549
nalliers,86310,46.609621158,0.880072932
nalzen,9300,42.918882799,1.750950064
nambsheim,68740,47.941716298,7.56444967
nampcel,60400,49.491972995,3.090652401
nampcelles la cour,2140,49.776677946,4.001545141
nampont,80120,50.34207745,1.7511423970000002
namps maisnil,80290,49.806257559,2.122753571
nampteuil sous muret,2200,49.305284958,3.433858092
nampty,80160,49.789083431,2.216128629
nan sous thil,21390,47.380630018,4.358997092
nancay,18330,47.367033827,2.175961503
nance,39140,46.748424371,5.422699141
nances,73470,45.585789452,5.802899497
nanchez,39150,46.500781245,5.861824827
nanclars,16230,45.8438332,0.223299355
nancois le grand,55500,48.713813018,5.392652161
nancois sur ornain,55500,48.721229622,5.319195133
nancras,17600,45.749083966,-0.874747695
nancray,25360,47.249539677,6.177531079
nancray sur rimarde,45340,48.067812784,2.323048098
nancuise,39270,46.473943072,5.529454815
nancy,54100,48.690068976,6.175258299
nancy sur cluses,74300,46.023814746,6.573902767
nandax,42720,46.098628128,4.169945908
nandy,77176,48.581998184,2.548463443
nangis,77370,48.554486709,3.008884705
nangy,74380,46.1500956,6.306688418
nannay,58350,47.261221075,3.164527522
nans,25680,47.476253888,6.410721751
nans les pins,83860,43.379045269,5.784977895
nans sous ste anne,25330,46.97717824,5.992844832
nant,12230,44.020063155,3.286067125
nant le grand,55500,48.681710131,5.228902552
nant le petit,55500,48.651606867,5.226303366
nanteau sur essonne,77760,48.320386101,2.426171485
nanteau sur lunain,77710,48.254371875,2.813053972
nanterre,92000,48.896168757,2.207090178
nantes,44300,47.232046411,-1.548204252
nantes en ratier,38350,44.928058478,5.828126668
nanteuil,79400,46.423111544,-0.154534224
nanteuil auriac de bourzac,24320,45.380540385,0.287404987
nanteuil en vallee,16700,46.006055575,0.323571518
nanteuil la foret,51480,49.127281968,3.926266417
nanteuil la fosse,2880,49.433709684,3.448175008
nanteuil le haudouin,60440,49.136589205,2.8104641580000003
nanteuil les meaux,77100,48.928110279,2.8985533720000003
nanteuil notre dame,2210,49.190781658,3.412286837
nanteuil sur aisne,8300,49.502700107,4.296681557
nanteuil sur marne,77730,48.980360964,3.221343216
nantheuil,24800,45.425750565,0.956597509
nanthiat,24800,45.408004449,0.985870434
nantiat,87140,46.011402879,1.173814128
nantille,17770,45.861450641,-0.483684154
nantillois,55270,49.299932743,5.131487037
nantilly,70100,47.458074311,5.529460447
nantois,55500,48.625910118,5.343491383
nanton,71240,46.619714572,4.815745164
nantouillet,77230,49.000612628,2.701016703
nantoux,21190,47.034340011,4.759370439
nantua,1130,46.154014849,5.6130774070000005
naours,80260,50.045030731,2.284352404
napuka,98772,,
narbefontaine,57220,49.136916041,6.546780268
narbief,25210,47.129764166,6.69406261
narbonne,11100,43.165034031,3.020200005
narcastet,64510,43.242820764,-0.321015977
narcy,52170,48.580337407,5.099037343
narcy,58400,47.2328533,3.106677225
nargis,45210,48.110992742,2.737630912
narnhac,15230,44.93555685,2.765810318
narp,64190,43.384073127,-0.825789014
narrosse,40180,43.693554366,-1.008465058
nasbinals,48260,44.644583955,3.049019639
nassandres sur risle,27300,49.14237939,0.714290167
nassiet,40330,43.598909046,-0.6899496970000001
nassigny,3190,46.497763791,2.59409328
nastringues,24230,44.872231886,0.149739777
natzwiller,67130,48.447665737,7.250578628
naucelle,12800,44.190083214,2.344396329
naucelles,15250,44.952892968,2.420730292
naujac sur mer,33990,45.261136547,-1.056298043
naujan et postiac,33420,44.78759662,-0.18410438
nauroy,2420,49.95109226,3.259127291
naussac,12700,44.507317833,2.096902545
naussac fontanes,48300,44.767499324,3.792093545
naussannes,24440,44.750015275,0.7191447860000001
nauvay,72260,48.254233904,0.392942493
nauviale,12330,44.513288179,2.432878382
navacelles,30580,44.166033063,4.23583946
navailles angos,64450,43.4150751,-0.342175693
navarrenx,64190,43.328534813,-0.7374723780000001
naveil,41100,47.786778446,1.02337078
navenne,70000,47.602699474,6.162131452
naves,59161,50.202804849,3.317899331
naves,19460,45.314887811,1.750378533
naves,3330,46.17601686,3.116104515
naves,81710,43.564679576,2.218759889
naves parmelan,74370,45.932371125,6.197053663
navilly,71270,46.92808549,5.144150238
navour sur grosne,71520,46.355859483,4.568649394
nay,50190,49.241740096,-1.372438317
nay,64800,43.175741234,-0.262779451
nayemont les fosses,88100,48.297688693,7.007905254
nazelles negron,37530,47.432295073,0.946628544
neac,33500,44.943542969,-0.177381192
neant sur yvel,56430,48.022478006,-2.333055924
neau,53150,48.170132623,-0.474464078
neaufles auvergny,27250,48.874702476,0.744632052
neaufles st martin,27830,49.277555872,1.726408944
neauphe sous essai,61500,48.563537837,0.194528233
neauphe sur dive,61160,48.851579118,0.094972711
neauphle le chateau,78640,48.812374088,1.904884615
neauphle le vieux,78640,48.815632515,1.858821573
neauphlette,78980,48.935504487,1.54283833
neaux,42470,45.958372386,4.167476933
nebian,34800,43.599472127,3.437541643
nebias,11500,42.890363204,2.105634177
nebing,57670,48.909014569,6.814419644
nebouzat,63210,45.718193447,2.918285374
necy,61160,48.828330881,-0.118914241
nedde,87120,45.720951034,1.826388111
nedon,62550,50.52082526,2.372958061
nedonchel,62550,50.526325255,2.354611244
neewiller pres lauterbourg,67630,48.951439821,8.118953027
neffes,5000,44.496092067,6.025969136
neffies,34320,43.539913581,3.333113555
nefiach,66170,42.695675448,2.658546516
negrepelisse,82800,44.063370726,1.528424151
negreville,50260,49.503944407,-1.551911965
negrondes,24460,45.340388602,0.8789262870000001
nehou,50390,49.426270447,-1.562931484
nelling,57670,48.969629956,6.864306358
nemours,77140,48.259908672,2.710851154
nempont st firmin,62180,50.361789419,1.739443251
nenigan,31350,43.353142698,0.7093378720000001
neons sur creuse,36220,46.7345819,0.917457451
neoules,83136,43.294362764,6.026162139
neoux,23200,45.91620765,2.26358185
nepvant,55700,49.537052658,5.220499605
nerac,47600,44.131977008,0.343400124
nerbis,40250,43.751493419,-0.724712156
nercillac,16200,45.723157828,-0.270112734
nere,17510,45.977201463,-0.241957363
neret,36400,46.572544339,2.14095443
nerigean,33750,44.842928594,-0.285152892
nerignac,86150,46.296591771,0.730915568
neris les bains,3310,46.299447273,2.675770609
nernier,74140,46.360808245,6.305758179
neron,28210,48.596344896,1.50335844
neronde,42510,45.835942019,4.231248936
neronde sur dore,63120,45.799758471,3.507379965
nerondes,18350,47.003886014,2.838820452
ners,30360,44.024679145,4.158678008
nersac,16440,45.625499163,0.062188284
nervieux,42510,45.811455621,4.141771175
nerville la foret,95590,49.090424616,2.276806471
nery,60320,49.271762564,2.77136336
neschers,63320,45.592285001,3.165107339
nescus,9240,42.991700754,1.435692065
nesle,80190,49.759857528,2.910430441
nesle et massoult,21330,47.778007346,4.426698256
nesle hodeng,76270,49.703728207,1.5218390780000002
nesle l hopital,80140,49.914584887,1.692840861
nesle la reposte,51120,48.63161996,3.554739472
nesle le repons,51700,49.043992774,3.716253228
nesle normandeuse,76340,49.901514966,1.668270375
nesles,62152,50.622444686,1.6598551970000002
nesles la montagne,2400,48.999750332,3.44605178
nesles la vallee,95690,49.126847478,2.172466525
neslette,80140,49.927364114,1.665057388
nesmy,85310,46.592028626,-1.409461466
nesploy,45270,47.995495209,2.368307273
nespouls,19600,45.056531165,1.502529347
nessa,20225,42.549250368,8.955449628
nestier,65150,43.059804994,0.478840508
nettancourt,55800,48.873834772,4.934983637
neublans abergement,39120,46.904215976,5.339167367
neubois,67220,48.302558573,7.31764928
neuchatel urtiere,25150,47.375605154,6.73076596
neuf berquin,59940,50.665434401,2.665020196
neuf brisach,68600,48.017961141,7.527779215
neuf eglise,63560,46.098063378,2.868337071
neuf marche,76220,49.42230706,1.6921343160000002
neuf mesnil,59330,50.26561262,3.908336393
neufbosc,76680,49.645984955,1.361130623
neufchateau,88300,48.356824278,5.691609282
neufchatel en bray,76270,49.739989127,1.44652678
neufchatel en saosnois,72600,48.387269939,0.245003856
neufchatel hardelot,62152,50.617331386,1.61740551
neufchatel sur aisne,2190,49.436580849,4.024031385
neufchef,57700,49.317523478,6.013739484
neufchelles,60890,49.115875444,3.052276026
neuffons,33580,44.648084323,0.011412489
neuffontaines,58190,47.349801841,3.740617904
neufgrange,57910,49.074054081,7.066445729
neuflieux,2300,49.617084777,3.159479468
neuflize,8300,49.406533478,4.311638766
neufmaison,8460,49.75702907,4.512483991
neufmaisons,54540,48.447066684,6.869547198
neufmanil,8700,49.822662267,4.806838399
neufmesnil,50250,49.311016918,-1.528346876
neufmoulin,80132,50.12650697,1.903859281
neufmoulins,57830,48.680105365,6.971944595
neufmoutiers en brie,77610,48.774023154,2.8259164830000003
neufvillage,57670,48.934266118,6.779053484
neufvy sur aronde,60190,49.509340632,2.653667794
neugartheim ittlenheim,67370,48.65685272,7.541473392
neuhaeusel,67480,48.817808079,8.091550145
neuil,37190,47.184192907,0.529139924
neuilh,65200,43.074859871,0.06995531
